date,week_number,month,quarter,year,store_id,product_id,sales_channel,revenue_usd,units_sold,deals_closed,avg_deal_size,is_holiday,promotion_active,marketing_spend_usd,competitor_promo,customer_inquiries,followups_sent,conversion_rate,lead_score,revenue_next_period
2023-07-19,29,7,3,2023,S2,P8,Online,852.41,18,11,77.49181818181818,0,0,714.3235049281733,0,27,16,0.32523645293620024,59,688.07
2023-07-19,29,7,3,2023,S3,P2,In-store,688.07,59,16,43.004375,0,1,156.0017553870178,0,45,34,0.38250676253258475,81,782.5
2023-07-19,29,7,3,2023,S4,P5,Partner,782.5,26,17,46.029411764705884,0,0,637.46490653006,0,17,10,0.16858572893210766,90,829.02
2023-07-19,29,7,3,2023,S3,P6,Partner,829.02,26,13,63.77076923076923,0,1,645.178357468841,0,24,18,0.32593565415390224,65,743.35
2023-07-19,29,7,3,2023,S3,P9,In-store,743.35,16,7,106.19285714285715,1,0,462.9788991936203,0,10,7,0.2517495811417213,85,913.95
2023-07-19,29,7,3,2023,S3,P10,Partner,913.95,45,10,91.39500000000001,0,0,836.4135583173069,0,12,9,0.28606901576042687,70,773.5
2023-07-20,29,7,3,2023,S2,P10,Online,773.5,32,8,96.6875,0,1,426.28345210176917,0,44,37,0.11985072739578942,80,873.83
2023-07-20,29,7,3,2023,S5,P4,Partner,873.83,32,9,97.09222222222223,0,0,795.7287088351454,0,49,37,0.22471836978385912,60,445.44
2023-07-20,29,7,3,2023,S4,P10,Partner,445.44,31,11,40.49454545454545,0,0,159.77476403329143,0,27,22,0.21827391245217836,61,869.31
2023-07-20,29,7,3,2023,S5,P6,Partner,869.31,31,6,144.885,0,1,464.6613202011327,0,18,11,0.21888500682023865,54,543.54
2023-07-20,29,7,3,2023,S4,P2,In-store,543.54,51,13,41.810769230769225,0,0,330.83877088643885,0,45,34,0.10961880889204151,81,307.5
2023-07-20,29,7,3,2023,S1,P1,Online,307.5,30,7,43.92857142857143,0,0,168.34006933265988,0,39,19,0.13092812380412347,86,812.0
2023-07-20,29,7,3,2023,S5,P10,In-store,812.0,32,9,90.22222222222223,0,1,983.4745881585638,1,36,30,0.11352759157341341,73,774.87
2023-07-20,29,7,3,2023,S4,P5,In-store,774.87,52,12,64.5725,0,0,623.5975537999917,0,36,31,0.11914142322938051,94,520.86
2023-07-20,29,7,3,2023,S3,P10,In-store,520.86,13,10,52.086,0,0,556.6091790899947,0,22,19,0.3330642987274923,64,672.06
2023-07-21,29,7,3,2023,S2,P4,Online,672.06,31,9,74.67333333333333,0,1,249.05401220905404,0,18,16,0.37792131850760613,96,570.31
2023-07-21,29,7,3,2023,S2,P1,In-store,570.31,40,16,35.644375,0,1,693.1312129891012,1,42,29,0.34745114781872205,98,929.92
2023-07-21,29,7,3,2023,S1,P4,In-store,929.92,42,16,58.12,0,0,981.5056868015414,0,43,34,0.1891241649633995,70,464.67
2023-07-21,29,7,3,2023,S4,P4,Partner,464.67,22,18,25.815,0,0,507.29919575371105,0,31,26,0.2796609931680525,73,839.67
2023-07-21,29,7,3,2023,S1,P1,In-store,839.67,42,5,167.934,0,1,936.0632343710664,0,49,32,0.35886310718876646,96,716.26
2023-07-21,29,7,3,2023,S5,P6,Partner,716.26,42,17,42.13294117647059,0,1,738.8944198986832,1,15,11,0.19928557568699512,72,600.86
2023-07-21,29,7,3,2023,S3,P4,Online,600.86,30,13,46.22,0,1,467.57173975325713,0,23,11,0.33666962110111265,96,556.46
2023-07-22,29,7,3,2023,S5,P8,Partner,556.46,17,9,61.82888888888889,0,0,594.0771714875252,0,36,26,0.11332073968180911,59,704.98
2023-07-22,29,7,3,2023,S2,P7,Partner,704.98,69,16,44.06125,0,1,150.6024242417739,0,11,8,0.36770832423390853,99,508.76
2023-07-22,29,7,3,2023,S1,P1,In-store,508.76,27,18,28.264444444444443,0,0,212.83380336037771,0,21,13,0.2945515414214612,71,607.93
2023-07-22,29,7,3,2023,S1,P2,In-store,607.93,15,17,35.760588235294115,0,1,103.28203250620864,0,12,6,0.16959549549510652,84,538.54
2023-07-22,29,7,3,2023,S5,P5,Online,538.54,19,18,29.918888888888887,0,0,450.01267650234837,1,39,27,0.11977409401117627,60,487.71
2023-07-22,29,7,3,2023,S5,P6,Online,487.71,13,11,44.337272727272726,0,0,107.43876815127255,0,22,16,0.37605909582228225,98,752.79
2023-07-22,29,7,3,2023,S3,P8,In-store,752.79,43,9,83.64333333333333,0,0,827.2993119529091,0,43,35,0.3122610494880989,55,462.57
2023-07-22,29,7,3,2023,S2,P3,Online,462.57,10,11,42.051818181818184,0,1,147.85595800883883,1,16,8,0.3080341722694935,81,763.33
2023-07-23,29,7,3,2023,S4,P2,In-store,763.33,30,11,69.39363636363636,0,1,988.5014596941119,0,46,33,0.17296152831208383,50,770.82
2023-07-23,29,7,3,2023,S2,P7,Partner,770.82,20,12,64.235,0,0,874.1850734860539,0,27,15,0.17256889121783442,85,712.27
2023-07-23,29,7,3,2023,S4,P4,In-store,712.27,42,19,37.4878947368421,0,0,826.1312310156259,0,16,9,0.3663921828890129,99,479.71
2023-07-23,29,7,3,2023,S2,P10,In-store,479.71,12,8,59.96375,0,0,365.2312328969752,1,36,22,0.23780380305184684,98,609.9
2023-07-23,29,7,3,2023,S3,P10,Partner,609.9,18,7,87.12857142857142,0,1,220.40719588953135,0,20,15,0.13922260183074012,52,738.48
2023-07-23,29,7,3,2023,S2,P7,Online,738.48,32,11,67.13454545454546,0,0,808.6831654043649,0,31,19,0.20719284082241507,59,638.12
2023-07-23,29,7,3,2023,S1,P2,In-store,638.12,52,7,91.16,0,1,703.8377136586981,0,27,23,0.25854460028786413,70,647.89
2023-07-24,30,7,3,2023,S2,P4,Online,647.89,52,6,107.98166666666667,0,0,663.4981663474535,0,28,18,0.27731426645700646,53,804.42
2023-07-24,30,7,3,2023,S1,P7,Online,804.42,40,18,44.69,0,0,617.6874637565209,0,10,5,0.29200911650550415,58,512.69
2023-07-24,30,7,3,2023,S1,P1,Partner,512.69,19,10,51.269000000000005,0,0,340.12572483446286,0,33,17,0.24534610660208447,76,582.89
2023-07-25,30,7,3,2023,S5,P9,Partner,582.89,42,18,32.382777777777775,0,0,392.1622515806,0,24,13,0.3067223002449552,71,741.74
2023-07-25,30,7,3,2023,S4,P8,In-store,741.74,67,6,123.62333333333333,0,1,468.8957177877436,0,42,29,0.2400432718012174,82,599.99
2023-07-25,30,7,3,2023,S1,P7,Partner,599.99,21,19,31.57842105263158,0,0,472.00821388407303,0,34,21,0.13974068620535643,68,700.42
2023-07-25,30,7,3,2023,S3,P4,Partner,700.42,18,12,58.36833333333333,0,0,785.5632119912661,0,44,38,0.21558547781019483,69,561.42
2023-07-26,30,7,3,2023,S5,P9,Online,561.42,13,19,29.54842105263158,0,1,197.36799159219453,1,38,24,0.12392711251630856,63,736.25
2023-07-26,30,7,3,2023,S5,P5,Partner,736.25,16,13,56.63461538461539,0,0,751.0992961194207,0,31,25,0.24552839799386209,90,595.03
2023-07-26,30,7,3,2023,S3,P10,Online,595.03,12,16,37.189375,0,0,563.2527570794803,0,16,9,0.17399417090044833,60,545.46
2023-07-26,30,7,3,2023,S4,P7,Partner,545.46,48,19,28.708421052631582,0,0,431.5124924149162,0,31,15,0.36375573178037435,84,459.23
2023-07-26,30,7,3,2023,S5,P5,Online,459.23,20,16,28.701875,0,0,359.94218552184356,0,22,18,0.34928241893839207,75,787.95
2023-07-26,30,7,3,2023,S4,P4,In-store,787.95,21,14,56.28214285714286,0,0,949.4015272627249,0,16,9,0.15275480068118175,53,686.9
2023-07-26,30,7,3,2023,S1,P1,In-store,686.9,18,5,137.38,0,1,791.9757598231326,0,12,6,0.13235988229497725,96,432.51
2023-07-26,30,7,3,2023,S2,P7,In-store,432.51,14,14,30.893571428571427,0,0,122.80388765317018,0,14,8,0.25486930282507425,83,517.77
2023-07-26,30,7,3,2023,S2,P1,Online,517.77,14,16,32.360625,1,0,146.4475187354754,0,10,6,0.372766827131244,62,663.36
2023-07-26,30,7,3,2023,S3,P2,In-store,663.36,14,8,82.92,0,0,677.9204157647042,0,18,9,0.14320610741550988,54,630.3
2023-07-26,30,7,3,2023,S5,P2,Partner,630.3,28,17,37.07647058823529,0,0,765.42184456485,1,21,13,0.2885222489315661,50,415.17
2023-07-26,30,7,3,2023,S5,P2,Partner,415.17,30,8,51.89625,0,0,378.8624050779519,0,37,25,0.11295108725888243,59,756.97
2023-07-27,30,7,3,2023,S2,P1,In-store,756.97,45,12,63.08083333333334,0,0,847.3484040795141,0,27,16,0.3395284796902182,64,613.27
2023-07-27,30,7,3,2023,S3,P8,In-store,613.27,57,17,36.07470588235294,0,0,508.3242711447544,0,33,28,0.28499509435622145,95,735.91
2023-07-27,30,7,3,2023,S2,P3,Online,735.91,15,6,122.65166666666666,0,1,218.15818397437533,0,46,32,0.343386656183812,64,753.75
2023-07-27,30,7,3,2023,S4,P9,Online,753.75,54,13,57.98076923076923,0,0,786.7044420103954,0,30,25,0.3996410295095476,79,613.25
2023-07-27,30,7,3,2023,S4,P7,In-store,613.25,14,12,51.104166666666664,0,0,576.0045698786591,0,19,16,0.15884223965829958,95,876.48
2023-07-27,30,7,3,2023,S1,P7,Partner,876.48,76,15,58.432,0,1,774.4967621109461,0,37,19,0.1320063287149669,57,589.74
2023-07-28,30,7,3,2023,S5,P2,In-store,589.74,13,10,58.974000000000004,0,0,362.4963208383729,0,17,13,0.324748491730385,90,729.29
2023-07-28,30,7,3,2023,S2,P7,Partner,729.29,24,16,45.580625,0,0,760.7653025752924,0,47,41,0.3740824140055802,80,868.03
2023-07-28,30,7,3,2023,S2,P2,Partner,868.03,44,12,72.33583333333333,0,1,984.9525423176565,0,38,25,0.38246258937939004,58,925.86
2023-07-28,30,7,3,2023,S4,P1,Online,925.86,46,12,77.155,0,0,943.3581891886507,0,18,15,0.3207150541314814,67,691.46
2023-07-28,30,7,3,2023,S3,P9,Partner,691.46,30,10,69.146,0,0,569.3454904563728,0,36,27,0.17355592876465864,59,401.53
2023-07-28,30,7,3,2023,S3,P8,In-store,401.53,8,15,26.768666666666665,0,0,178.8171066876144,1,28,21,0.12360957301225285,97,728.05
2023-07-28,30,7,3,2023,S1,P3,In-store,728.05,17,15,48.53666666666666,0,0,665.3540313572925,0,33,28,0.22618075933959061,73,298.57
2023-07-28,30,7,3,2023,S2,P10,Online,298.57,14,9,33.17444444444445,0,0,246.2312380392131,1,41,20,0.23496875679642806,95,680.47
2023-07-29,30,7,3,2023,S3,P3,In-store,680.47,20,14,48.605000000000004,0,1,830.918895222735,1,24,18,0.15182639380359012,90,553.26
2023-07-29,30,7,3,2023,S3,P4,In-store,553.26,26,18,30.736666666666665,0,0,515.0404971639668,0,44,24,0.2732534928391588,53,793.11
2023-07-29,30,7,3,2023,S3,P9,Online,793.11,16,18,44.06166666666667,0,1,664.0579448267036,1,46,39,0.20777642491610432,71,758.65
2023-07-29,30,7,3,2023,S4,P10,Online,758.65,29,9,84.29444444444444,0,0,952.1921767069213,0,15,12,0.3943134586763398,54,760.78
2023-07-29,30,7,3,2023,S5,P9,Partner,760.78,35,14,54.34142857142857,0,0,676.256830817107,0,25,16,0.1565778995485012,69,892.82
2023-07-29,30,7,3,2023,S2,P7,Partner,892.82,75,18,49.601111111111116,0,0,985.2375697648968,0,32,23,0.3681918005273288,62,942.61
2023-07-29,30,7,3,2023,S5,P5,In-store,942.61,45,5,188.522,0,1,779.5845705683319,0,38,26,0.1768879486883823,77,721.49
2023-07-30,30,7,3,2023,S3,P4,Partner,721.49,25,14,51.535000000000004,1,0,160.29063326136693,0,43,31,0.35583527952766736,70,375.4
2023-07-30,30,7,3,2023,S3,P10,Online,375.4,25,16,23.4625,0,0,369.97829359146743,1,41,31,0.17870444502003274,59,514.18
2023-07-30,30,7,3,2023,S4,P5,Online,514.18,11,12,42.84833333333333,0,0,446.1091744884622,0,48,41,0.23635108029478064,92,1055.0
2023-07-30,30,7,3,2023,S4,P6,Partner,1055.0,21,5,211.0,1,0,636.1125722408037,0,48,30,0.38573537894391563,50,784.47
2023-07-30,30,7,3,2023,S1,P7,In-store,784.47,16,12,65.3725,0,0,981.5336457098164,0,39,29,0.34506881118159627,80,570.44
2023-07-30,30,7,3,2023,S2,P7,Partner,570.44,45,18,31.691111111111113,0,1,284.7867618099556,1,29,15,0.29594379642834157,62,568.73
2023-07-30,30,7,3,2023,S1,P6,Partner,568.73,22,13,43.74846153846154,0,0,263.05466576501806,0,15,11,0.12021306145657773,90,843.59
2023-07-30,30,7,3,2023,S1,P3,In-store,843.59,18,7,120.51285714285714,0,1,892.5241988088699,1,30,23,0.12087453506307372,66,477.25
2023-07-30,30,7,3,2023,S3,P5,In-store,477.25,23,10,47.725,0,0,575.246923691961,1,47,34,0.273071771063461,79,693.1
2023-07-30,30,7,3,2023,S5,P3,Online,693.1,36,19,36.47894736842105,0,0,544.1817487888294,0,21,11,0.26752347293926426,69,296.84
2023-07-30,30,7,3,2023,S2,P1,Partner,296.84,8,12,24.736666666666665,0,0,101.72413556109915,0,20,12,0.2758321353811669,57,471.91
2023-07-31,31,7,3,2023,S1,P6,In-store,471.91,21,16,29.494375,0,1,498.0310898274019,1,17,11,0.1953401856635763,77,904.92
2023-07-31,31,7,3,2023,S1,P3,In-store,904.92,52,8,113.115,0,0,957.7037396887483,0,15,9,0.2422568082780739,71,660.79
2023-07-31,31,7,3,2023,S3,P1,In-store,660.79,58,17,38.87,0,0,678.7813235041523,0,40,26,0.10576270049156807,55,597.41
2023-07-31,31,7,3,2023,S3,P4,Online,597.41,47,17,35.14176470588235,0,0,463.9447052495879,0,33,27,0.30732026895467257,79,704.8
2023-07-31,31,7,3,2023,S1,P3,Partner,704.8,22,18,39.15555555555555,0,0,754.892404635065,0,45,33,0.2927723877059769,75,1026.22
2023-07-31,31,7,3,2023,S5,P2,Online,1026.22,30,15,68.41466666666666,0,1,956.8562019751025,0,18,11,0.24975968405239957,77,605.28
2023-07-31,31,7,3,2023,S4,P10,Online,605.28,12,12,50.44,0,0,602.3540655013967,0,32,22,0.19836519820547757,87,634.16
2023-07-31,31,7,3,2023,S4,P4,Partner,634.16,32,14,45.29714285714285,0,0,847.1991038665194,0,21,16,0.1897939202832521,79,878.39
2023-07-31,31,7,3,2023,S4,P1,Partner,878.39,18,5,175.678,0,0,879.947406036243,0,19,10,0.3253237581707309,68,388.85
2023-07-31,31,7,3,2023,S1,P4,Partner,388.85,10,8,48.60625,0,0,198.44244267590196,0,12,6,0.10224135566308572,69,453.33
2023-08-01,31,8,3,2023,S3,P9,Online,453.33,18,5,90.666,0,1,260.5018702923809,0,28,18,0.279039201523174,51,647.33
2023-08-01,31,8,3,2023,S5,P2,In-store,647.33,21,12,53.94416666666667,0,0,420.059799331809,0,15,11,0.2190663934674757,94,622.23
2023-08-01,31,8,3,2023,S2,P1,Online,622.23,18,9,69.13666666666667,0,0,825.2985050155729,0,22,14,0.18079544840778533,57,573.2
2023-08-02,31,8,3,2023,S1,P8,Online,573.2,24,9,63.6888888888889,0,1,237.88069879999557,0,34,20,0.2871649465372134,63,815.12
2023-08-02,31,8,3,2023,S1,P5,Partner,815.12,17,13,62.70153846153846,0,0,881.4915672853311,1,27,18,0.38469320323587886,83,686.08
2023-08-02,31,8,3,2023,S1,P10,In-store,686.08,31,18,38.11555555555556,0,0,981.9462291083239,1,27,17,0.12566060778983862,94,544.24
2023-08-02,31,8,3,2023,S5,P7,Partner,544.24,29,5,108.848,0,0,132.3371639673757,0,27,22,0.3193472033364752,65,920.39
2023-08-02,31,8,3,2023,S2,P10,Partner,920.39,29,18,51.132777777777775,0,0,875.4624550755806,0,30,17,0.11493430045691314,76,472.16
2023-08-02,31,8,3,2023,S4,P7,In-store,472.16,22,15,31.477333333333334,0,0,199.16414543146306,0,13,6,0.2907604458661239,53,858.76
2023-08-02,31,8,3,2023,S5,P2,In-store,858.76,47,7,122.67999999999999,0,1,704.3312338004862,0,38,20,0.1833558328269137,67,348.03
2023-08-02,31,8,3,2023,S1,P8,Online,348.03,22,7,49.71857142857142,0,0,249.10650816186168,1,48,39,0.15970934576018767,65,931.65
2023-08-03,31,8,3,2023,S5,P3,Online,931.65,34,8,116.45625,0,0,969.8899514315838,0,31,20,0.12238304763392437,67,388.31
2023-08-03,31,8,3,2023,S5,P2,Partner,388.31,10,14,27.736428571428572,0,1,191.01040851051124,0,18,14,0.3118726681469489,54,633.1
2023-08-03,31,8,3,2023,S2,P5,In-store,633.1,33,11,57.554545454545455,0,0,567.9983116332296,1,14,11,0.106781331807768,88,425.39
2023-08-03,31,8,3,2023,S2,P2,Online,425.39,12,5,85.078,0,0,275.3521823805579,1,49,29,0.3880882872643395,92,843.76
2023-08-03,31,8,3,2023,S3,P9,Partner,843.76,23,18,46.87555555555556,0,0,706.1498747366222,0,21,14,0.2891251263560036,89,848.53
2023-08-03,31,8,3,2023,S2,P10,Partner,848.53,19,14,60.60928571428571,0,1,673.7489226407469,0,29,20,0.3091273414782276,70,754.76
2023-08-03,31,8,3,2023,S4,P8,In-store,754.76,27,17,44.39764705882353,0,0,648.1260502362243,0,38,25,0.29435111158246796,61,504.37
2023-08-03,31,8,3,2023,S1,P8,Partner,504.37,14,5,100.874,0,0,264.362617227791,0,35,27,0.2006827732722704,81,508.42
2023-08-03,31,8,3,2023,S1,P2,Partner,508.42,17,18,28.245555555555555,0,0,209.0649442004589,0,37,22,0.3487496693006418,74,584.62
2023-08-03,31,8,3,2023,S2,P2,In-store,584.62,14,6,97.43666666666667,0,1,190.05820440987998,0,22,12,0.10368719834670127,81,916.5
2023-08-03,31,8,3,2023,S5,P2,Partner,916.5,57,6,152.75,0,0,957.4719408932847,0,37,29,0.2416964951284927,91,381.15
2023-08-04,31,8,3,2023,S5,P4,Online,381.15,10,17,22.420588235294115,0,1,109.86728781838902,0,31,23,0.13801650128580312,75,684.2
2023-08-04,31,8,3,2023,S1,P10,Online,684.2,18,6,114.03333333333335,0,1,817.9513015238099,1,34,24,0.22278181859385526,86,786.33
2023-08-04,31,8,3,2023,S5,P10,Online,786.33,43,8,98.29125,0,0,767.5157160926408,0,36,27,0.1917440533850992,58,356.48
2023-08-04,31,8,3,2023,S4,P7,Partner,356.48,30,15,23.765333333333334,0,0,191.5375820883338,0,41,22,0.3406221330024373,61,378.84
2023-08-04,31,8,3,2023,S3,P4,Online,378.84,9,14,27.06,0,0,118.55962066859949,0,22,18,0.16473883973184061,72,560.01
2023-08-05,31,8,3,2023,S3,P9,Online,560.01,16,16,35.000625,0,1,404.32918440177656,0,36,22,0.2909590928241951,97,587.89
2023-08-05,31,8,3,2023,S1,P4,Partner,587.89,31,12,48.990833333333335,0,0,435.98386572934686,1,10,5,0.28616775862569965,78,603.78
2023-08-05,31,8,3,2023,S2,P3,Online,603.78,18,10,60.378,0,1,324.79211157338375,0,20,15,0.30827947901878405,75,781.45
2023-08-05,31,8,3,2023,S3,P10,Partner,781.45,60,12,65.12083333333334,1,1,109.852636448232,1,39,23,0.28302050156001035,57,567.31
2023-08-05,31,8,3,2023,S3,P5,In-store,567.31,31,14,40.52214285714285,0,0,439.6934918428975,0,45,40,0.21042124843448723,58,463.48
2023-08-05,31,8,3,2023,S5,P10,Online,463.48,13,17,27.263529411764708,0,0,526.3575179463094,0,40,26,0.178423284459432,59,964.13
2023-08-05,31,8,3,2023,S2,P6,Partner,964.13,27,9,107.12555555555555,1,0,430.49265195457826,0,18,10,0.1437760285888347,93,589.83
2023-08-05,31,8,3,2023,S4,P6,Online,589.83,15,17,34.695882352941176,0,0,461.90650422464495,1,45,28,0.13150841943403968,58,725.74
2023-08-05,31,8,3,2023,S1,P5,In-store,725.74,38,13,55.826153846153844,0,1,645.3151707839844,0,46,39,0.23109897272144503,64,998.99
2023-08-05,31,8,3,2023,S1,P1,In-store,998.99,67,19,52.578421052631576,0,1,725.508900779602,0,22,12,0.1664684552213629,98,780.65
2023-08-05,31,8,3,2023,S2,P7,Online,780.65,20,18,43.36944444444444,0,0,784.9340112257047,1,18,9,0.33454715900348075,61,460.92
2023-08-05,31,8,3,2023,S4,P7,Partner,460.92,36,19,24.258947368421055,0,0,439.0087963865162,1,49,40,0.12472179155858447,65,506.19
2023-08-05,31,8,3,2023,S5,P6,Partner,506.19,12,11,46.017272727272726,0,0,321.94327148022217,0,35,25,0.39706266807628643,54,665.83
2023-08-05,31,8,3,2023,S4,P10,In-store,665.83,28,7,95.11857142857143,0,0,431.991182493348,0,25,13,0.2665055572615873,76,800.52
2023-08-05,31,8,3,2023,S3,P1,Partner,800.52,28,6,133.42,0,0,671.0493064053491,0,31,17,0.3684899135931594,94,1203.04
2023-08-06,31,8,3,2023,S3,P4,Partner,1203.04,96,12,100.25333333333333,1,0,929.3781440686755,0,33,17,0.20118586401507693,70,919.37
2023-08-06,31,8,3,2023,S5,P9,In-store,919.37,73,14,65.66928571428572,0,0,886.2207616960995,0,45,37,0.32447790711509755,64,425.37
2023-08-06,31,8,3,2023,S1,P8,Partner,425.37,12,7,60.76714285714286,0,0,249.01401323758702,0,23,14,0.3247982541047367,81,917.47
2023-08-06,31,8,3,2023,S2,P4,In-store,917.47,39,18,50.970555555555556,0,0,837.2480500866068,0,18,11,0.23199213011271402,89,604.45
2023-08-06,31,8,3,2023,S5,P5,Online,604.45,42,9,67.16111111111111,0,0,408.74655926768554,0,12,10,0.3672496444868901,65,641.22
2023-08-06,31,8,3,2023,S1,P8,Partner,641.22,48,15,42.748000000000005,0,0,405.05029781360383,0,18,13,0.17692390830968258,98,934.92
2023-08-06,31,8,3,2023,S3,P7,In-store,934.92,46,12,77.91,0,0,924.6493065065861,0,47,24,0.1395555389510274,72,395.25
2023-08-07,32,8,3,2023,S3,P1,Partner,395.25,17,16,24.703125,0,0,328.08516579225716,0,17,15,0.21981107630540758,80,761.2
2023-08-07,32,8,3,2023,S1,P6,Partner,761.2,16,14,54.371428571428574,0,1,850.216698681163,0,44,33,0.24917225436419307,78,693.46
2023-08-07,32,8,3,2023,S5,P3,Online,693.46,54,10,69.346,0,1,820.1238244768683,1,44,26,0.2517777400439182,89,675.12
2023-08-07,32,8,3,2023,S2,P3,In-store,675.12,13,17,39.712941176470586,1,0,457.9960163779357,0,38,26,0.24339986351629345,52,698.7
2023-08-07,32,8,3,2023,S1,P7,Partner,698.7,18,14,49.90714285714286,0,0,667.6304240429065,0,48,27,0.3776566623555643,69,750.1
2023-08-08,32,8,3,2023,S4,P6,Partner,750.1,46,11,68.19090909090909,0,0,927.863222231976,0,10,8,0.1254102444043947,71,826.79
2023-08-08,32,8,3,2023,S5,P8,In-store,826.79,36,19,43.515263157894736,0,0,926.3552889196668,0,29,16,0.24196712083184743,75,730.65
2023-08-08,32,8,3,2023,S3,P10,Partner,730.65,16,5,146.13,1,0,532.213042123924,1,37,27,0.3991065413685092,66,364.67
2023-08-08,32,8,3,2023,S5,P4,In-store,364.67,7,11,33.151818181818186,0,1,127.17281380346977,0,17,14,0.1665985135056927,70,947.78
2023-08-08,32,8,3,2023,S4,P1,Partner,947.78,26,12,78.98166666666667,0,0,961.4772671673111,0,25,19,0.2855830867281817,71,405.91
2023-08-08,32,8,3,2023,S4,P7,Online,405.91,21,11,36.900909090909096,0,0,340.0948572615315,0,13,10,0.1416906975659874,56,800.87
2023-08-08,32,8,3,2023,S5,P3,Online,800.87,17,15,53.391333333333336,1,0,927.2588966520036,0,14,7,0.2129390100634149,50,618.71
2023-08-08,32,8,3,2023,S5,P5,Online,618.71,20,6,103.11833333333334,0,0,702.3414625757514,1,39,33,0.310624770065349,82,552.34
2023-08-08,32,8,3,2023,S1,P9,Online,552.34,12,15,36.82266666666667,0,0,575.1188451495318,0,22,14,0.35482668083646707,70,409.06
2023-08-08,32,8,3,2023,S1,P1,In-store,409.06,8,12,34.08833333333333,0,0,360.99586285597155,0,36,26,0.26766433423064684,59,413.32
2023-08-09,32,8,3,2023,S1,P10,Online,413.32,33,18,22.962222222222223,0,0,183.11125505088904,1,13,10,0.21964645807721722,93,554.4
2023-08-09,32,8,3,2023,S3,P8,Partner,554.4,43,10,55.44,0,1,279.04655354175344,0,15,11,0.14638375439904908,52,802.6
2023-08-09,32,8,3,2023,S4,P7,Online,802.6,41,18,44.58888888888889,0,0,643.7175659708817,0,39,19,0.11076782535667973,56,605.69
2023-08-09,32,8,3,2023,S2,P5,Online,605.69,16,5,121.138,0,0,616.1646949991607,0,27,19,0.3970326741259549,51,595.3
2023-08-09,32,8,3,2023,S4,P2,In-store,595.3,16,9,66.14444444444445,0,1,309.06352145988706,0,20,11,0.27678190918721374,82,822.33
2023-08-10,32,8,3,2023,S5,P10,Online,822.33,17,18,45.685,0,1,674.158268552883,1,45,28,0.2191513288611371,59,564.37
2023-08-10,32,8,3,2023,S5,P10,Partner,564.37,17,12,47.030833333333334,0,0,314.84321554155724,0,33,18,0.21641478101752432,97,944.81
2023-08-10,32,8,3,2023,S5,P8,In-store,944.81,24,17,55.577058823529406,0,0,975.3575169006757,0,23,14,0.17291895745375357,98,488.8
2023-08-10,32,8,3,2023,S4,P10,Partner,488.8,21,6,81.46666666666667,0,0,103.85839127524021,0,36,31,0.3928255162465446,98,374.58
2023-08-10,32,8,3,2023,S4,P8,Partner,374.58,32,13,28.813846153846153,0,1,154.54932140603213,0,25,20,0.19392495080540562,52,681.67
2023-08-10,32,8,3,2023,S4,P7,Partner,681.67,19,12,56.80583333333333,0,1,550.8723716729814,0,14,8,0.2670395153119515,98,811.26
2023-08-10,32,8,3,2023,S4,P9,In-store,811.26,16,8,101.4075,0,0,802.536843604612,0,43,25,0.26474693688472767,77,890.97
2023-08-11,32,8,3,2023,S3,P4,Partner,890.97,22,7,127.28142857142858,0,1,917.6716274504611,0,33,29,0.23545355172240204,76,719.39
2023-08-11,32,8,3,2023,S5,P10,Partner,719.39,71,12,59.94916666666666,0,1,425.3082925455705,0,37,31,0.30412469238209094,87,788.77
2023-08-11,32,8,3,2023,S1,P6,In-store,788.77,16,13,60.674615384615386,0,1,664.1232672209258,0,44,26,0.37290307657152544,95,461.26
2023-08-11,32,8,3,2023,S1,P5,Online,461.26,32,12,38.43833333333333,0,0,296.88168796310373,1,34,24,0.1648711896802521,88,773.99
2023-08-11,32,8,3,2023,S4,P3,In-store,773.99,16,8,96.74875,0,0,800.7869359674185,1,33,22,0.104388561761521,86,814.84
2023-08-11,32,8,3,2023,S1,P2,In-store,814.84,30,8,101.855,0,0,683.3261105782848,0,14,8,0.18596710724353824,94,576.23
2023-08-11,32,8,3,2023,S3,P1,Online,576.23,15,7,82.31857142857143,0,1,472.1474233570346,1,47,28,0.2320432619613811,59,460.4
2023-08-12,32,8,3,2023,S2,P10,Partner,460.4,9,19,24.23157894736842,0,1,282.354130626559,1,19,11,0.11993375166778844,75,676.61
2023-08-12,32,8,3,2023,S1,P1,Partner,676.61,51,12,56.384166666666665,0,0,597.6037801641951,0,26,20,0.210334939815776,83,649.68
2023-08-12,32,8,3,2023,S1,P10,Partner,649.68,64,18,36.093333333333334,0,1,552.5114087885672,0,14,8,0.26246387761158774,76,352.54
2023-08-12,32,8,3,2023,S3,P10,Online,352.54,18,16,22.03375,0,0,109.35926990937061,0,16,12,0.3159934820435627,99,602.23
2023-08-12,32,8,3,2023,S2,P6,In-store,602.23,34,13,46.325384615384614,0,0,706.7434799796703,1,48,35,0.375358855226269,94,637.59
2023-08-12,32,8,3,2023,S4,P5,Partner,637.59,18,19,33.55736842105264,0,1,372.0399772306761,0,23,19,0.3875444094461191,51,442.55
2023-08-12,32,8,3,2023,S4,P6,Partner,442.55,43,5,88.51,0,0,133.71064066012167,0,40,27,0.37338440122768524,80,843.82
2023-08-12,32,8,3,2023,S5,P4,Online,843.82,32,9,93.75777777777779,0,0,934.485818311748,0,20,16,0.38821842646847293,93,717.78
